gene_name,Asn1,Asn2,Nitrate1,Nitrate2,Ni_N1,Ni_N2,Ni_SM1,Ni_SM2
Phatr3_J40375,83,88,72,129,162,95,92,110
Phatr3_J49626,583,493,344,481,587,539,468,481
Phatr3_J49627,1045,994,1060,1227,1359,927,573,724
Phatr3_J40378,468,478,463,616,626,539,714,907
Phatr3_EG00308,171,102,82,121,117,103,60,100
Phatr3_J49629,23,23,10,20,36,14,28,47
Phatr3_EG00311,0,0,0,0,0,0,0,0
Phatr3_EG00301,4,11,0,1,3,2,5,2
Phatr3_J40381,45,46,16,43,54,47,31,23
Phatr3_J40382,567,517,306,348,398,282,228,346
Phatr3_J49630,862,449,886,813,977,898,418,586
Phatr3_J49631,1538,985,935,942,1259,1094,586,635
EPrPhatr3G00000013099,0,2,1,2,2,1,3,8
Phatr3_J49632,921,811,832,743,978,797,5765,6120
Phatr3_J49633,933,754,732,683,739,814,683,744
Phatr3_J49634,2225,2267,2406,3553,4775,3496,1225,1431
EPrPhatr3G00000013118,1,1,14,0,11,0,1,9
Phatr3_J49635,322,292,222,393,364,326,469,486
Phatr3_J49636,992,882,875,883,983,877,1554,1846
EPrPhatr3G00000013140,0,0,0,0,0,0,0,0
PTsRNA00049a,0,0,0,0,0,0,0,0
Phatr3_J49637,1074,757,716,795,845,1005,600,684
Phatr3_J49638,527,461,335,432,411,443,443,461
Phatr3_J49639,15857,14150,16418,22382,24133,19913,6167,7079
Phatr3_J49640,18,75,28,80,68,31,170,181
Phatr3_EG00303,227,146,204,121,142,165,200,194
Phatr3_J49641,731,574,440,650,778,652,302,380
Phatr3_EG01927,0,2,0,1,2,0,1,1
Phatr3_EG01926,1399,1048,681,932,1126,832,761,760
Phatr3_EG00322,1294,645,498,422,547,862,588,786
EPrPhatr3G00000013129,0,0,0,0,0,0,0,0
PTsRNA00050a,0,0,0,0,0,0,0,0
Phatr3_J49644,474,396,375,473,516,575,274,258
Phatr3_J23371,2626,3419,2091,3048,3067,3002,1058,1428
Phatr3_J49646,257,258,172,185,196,170,232,235
Phatr3_J49647,1401,1216,1080,1253,1396,1040,705,737
Phatr3_J49648,361,376,341,472,679,531,289,441
Phatr3_J55079,1915,3054,1182,1499,1893,1887,753,1061
Phatr3_J49650,137,125,90,99,113,92,128,152
Phatr3_J40404,2,0,5,0,11,3,9,13
Phatr3_J49651,260,212,178,205,232,212,240,236
Phatr3_EG00320,435,296,363,376,366,351,222,216
Phatr3_J49652,4091,2291,2100,2570,3322,2196,4270,4942
Phatr3_J23375,357,329,260,428,440,372,490,463
Phatr3_J55080,719,661,903,1217,946,1127,1032,1331
Phatr3_J30502,579,529,583,708,719,603,520,559
Phatr3_J49656,747,801,574,872,793,772,963,1168
Phatr3_J49657,142,150,58,76,115,85,1156,1159
Phatr3_J49658,636,551,446,564,581,528,432,498
Phatr3_J49659,2751,2261,1714,2353,2752,2511,1008,1174
Phatr3_J49660,580,635,737,685,894,673,605,804
Phatr3_J23380,1754,1402,1411,1722,1751,1812,2373,3144
Phatr3_J40416,11,12,5,32,34,12,0,4
Phatr3_EG00318,0,0,0,0,0,0,0,0
Phatr3_EG01931,0,0,0,0,0,0,1,0
Phatr3_EG00307,0,0,0,0,0,0,0,0
Phatr3_EG01930,1672,1824,777,873,1018,754,6470,7398
Phatr3_J49664,444,332,238,244,252,226,1502,1612
Phatr3_J49665,116,76,77,108,171,94,249,288
Phatr3_J49666,1384,1020,511,1273,1122,866,583,675
Phatr3_J49667,210,149,107,105,149,128,848,941
Phatr3_J49668,828,653,618,794,747,600,302,376
Phatr3_J49669,102,93,83,98,147,111,261,325
Phatr3_J16142,822,712,595,853,765,658,1724,1885
Phatr3_EG00306,855,844,494,543,802,646,306,262
Phatr3_J40425,151,97,118,127,99,131,60,99
Phatr3_J49670,2935,3375,1627,2792,2298,2141,1411,1796
Phatr3_J49671,7566,7834,2811,4814,5301,3953,1942,2385
Phatr3_J49672,728,795,409,577,867,550,1585,1626
Phatr3_J49673,6085,5526,5956,5525,6167,4970,3341,4424
Phatr3_J40430,4469,6601,3125,4934,5470,3815,1901,2356
Phatr3_EG00325,173,83,149,65,81,64,98,109
Phatr3_EG02228,207,235,213,141,217,102,802,1045
Phatr3_J40433,151,104,19,48,62,35,176,171
Phatr3_J30514,667,1755,155,262,234,168,92,193
Phatr3_EG00304,0,0,0,0,0,0,0,0
Phatr3_J40435,1545,3686,2409,2720,2609,2685,1596,2384
Phatr3_J49678,103,103,62,33,51,47,92,97
Phatr3_EG00312,0,0,0,0,0,0,0,0
Phatr3_J49679,848,677,460,545,700,492,2597,2588
Phatr3_J49680,906,724,714,830,885,843,212,249
Phatr3_J16074,1039,1101,786,973,1095,915,434,484
Phatr3_J16130,981,935,743,755,869,619,872,1088
Phatr3_J40441,539,427,398,450,424,393,638,758
Phatr3_EG00326,415,308,282,259,338,352,2134,2555
Phatr3_J16073,1724,1914,795,924,1208,938,661,866
Phatr3_J49682,127,121,136,143,223,147,214,214
Phatr3_EG00299,212,143,223,203,186,144,695,965
Phatr3_J30519,45,104,191,165,1018,102,4083,4356
Phatr3_J49683,42,247,469,433,1352,229,1188,1564
Phatr3_J16147,736,785,491,712,957,641,776,1033
Phatr3_J40447,42,51,32,39,69,35,257,199
Phatr3_J49685,520,391,655,558,658,586,318,343
Phatr3_EG00294,205,137,192,134,214,210,91,83
Phatr3_EG00309,401,225,321,264,370,383,121,162
Phatr3_J49686,1232,929,739,897,1164,851,921,983
Phatr3_J23399,12222,7507,10375,11040,11329,11119,5922,7265
Phatr3_J5608,1898,1432,1352,1307,1818,1284,1431,1657
Phatr3_J40453,1833,665,2171,2861,1786,2244,491,501
Phatr3_EG00295,12,22,4,7,12,1,19,22
Phatr3_J16076,142,106,138,131,122,145,169,113
Phatr3_J49690,196,138,96,117,198,97,154,192
Phatr3_EG00321,9,58,39,79,133,38,166,144
Phatr3_J55086,5980,5810,5761,8171,9520,6699,7645,8313
Phatr3_EG00296,4,13,13,7,17,3,305,306
Phatr3_J49693,5,8,0,3,6,0,483,491
Phatr3_EG00319,422,331,330,321,406,322,155,196
Phatr3_J16105,943,687,568,750,904,705,6689,6341
Phatr3_J55087,195,195,223,239,301,197,10722,11294
Phatr3_J7679,261,215,199,220,314,230,63273,62893
Phatr3_J40461,757,814,616,790,919,665,1562,1552
Phatr3_EG00316,388,315,244,438,401,317,227,197
Phatr3_J40462,1132,831,714,841,1067,672,375,568
EPrPhatr3G00000013083,0,0,0,0,0,0,0,0
PTsRNA00051b,0,0,0,0,0,0,0,0
PTsRNA00051c,0,0,0,0,0,0,0,0
PTsRNA00051a,0,0,0,0,0,0,0,0
Phatr3_J49699,1177,885,599,522,721,593,1096,1383
Phatr3_J52603,1155,719,840,953,1004,938,757,773
Phatr3_J49701,14,6,49,87,218,31,7451,7616
Phatr3_J49702,641,522,488,719,726,739,2814,2780
Phatr3_J40467,6513,4727,6027,8728,8436,7623,950,1203
Phatr3_J55090,5,2,2,0,9,5,5,21
Phatr3_J23423,0,0,2,1,1,5,0,4
Phatr3_J49705,0,0,0,0,0,0,0,0
Phatr3_EG02229,1879,1307,1327,1271,1539,1491,1473,1514
Phatr3_J40472,0,0,0,0,0,0,0,0
Phatr3_J40473,0,0,0,0,0,0,22,13
Phatr3_J40474,0,0,0,0,0,0,0,0
Phatr3_J40475,2,1,2,5,1,0,72,43
Phatr3_J49707,1382,1262,972,1211,1284,1053,1662,1677
Phatr3_J49708,418,607,305,511,899,546,364,489
Phatr3_J49709,0,0,0,0,0,0,0,0
Phatr3_J49710,1535,1305,785,1068,1267,966,961,968
Phatr3_J49711,377,323,151,175,202,183,411,358
Phatr3_J49712,1172,579,995,865,1013,989,1055,1091
Phatr3_J49713,274,254,181,181,273,235,493,437
Phatr3_J55091,447,387,297,278,341,429,498,495
Phatr3_J16168,1763,2497,1022,2391,2317,1273,6978,8071
Phatr3_J49716,1543,1366,957,1383,1780,1182,1031,1154
Phatr3_J49717,1112,726,961,880,1136,1109,1027,1083
Phatr3_J49718,1241,1276,885,1297,1533,1008,1455,1695
Phatr3_EG00242,15,20,9,9,10,11,4,10
Phatr3_J49719,714,782,421,396,394,438,521,534
Phatr3_J40489,59,49,18,21,35,14,63,83
Phatr3_J49720,1351,761,973,857,1118,861,745,754
Phatr3_J23429,2916,2038,2887,3296,3937,3309,1047,1339
Phatr3_J40492,598,523,466,524,516,564,122,124
Phatr3_J49722,526,382,733,505,718,324,1104,1626
Phatr3_EG01915,1,0,0,0,5,0,2,0
Phatr3_EG01916,765,732,1049,1382,1349,1055,465,453
Phatr3_J49724,1400,1003,1314,1160,1363,1704,926,1034
Phatr3_J49725,783,542,707,765,704,802,761,846
Phatr3_J49726,1889,1630,1469,1885,2241,2092,1345,1342
Phatr3_EG00232,125,112,56,94,70,67,261,265
Phatr3_J16210,999,911,800,929,1149,875,932,1118
Phatr3_J49728,11,10,46,32,46,25,1234,1268
Phatr3_J49729,69,92,33,5,25,3,553,640
Phatr3_J49730,205,128,578,126,145,117,503,444
Phatr3_J16243,9267,6899,5421,9711,11488,7267,5533,6122
Phatr3_J52607,3321,1512,1996,2186,1966,2262,946,983
Phatr3_EG00259,130,125,167,85,123,69,47,91
Phatr3_J49733,156,108,137,121,150,94,680,599
Phatr3_J49734,4400,3441,3797,4154,5004,3970,457,543
Phatr3_EG00247,0,0,0,0,0,0,0,0
Phatr3_EG00235,0,0,0,0,0,0,0,4
Phatr3_J49735,306,291,257,201,284,366,899,1018
Phatr3_J23444,1150,1231,434,696,765,841,1368,1468
Phatr3_J30572,1391,1467,1389,1638,1838,1653,608,779
Phatr3_J49738,1058,965,712,1032,1054,893,460,577
Phatr3_J40510,8,15,6,6,15,2,23,17
Phatr3_EG02574,2231,1679,1338,1287,1532,1378,1033,1176
Phatr3_EG00257,543,441,603,695,772,664,363,377
Phatr3_J16261,796,493,274,312,456,358,458,599
Phatr3_J49741,237,211,276,302,369,284,211,259
Phatr3_EG02575,649,508,1365,804,642,705,1112,1299
Phatr3_EG02579,28,43,45,34,29,13,10,62
Phatr3_J40515,44,25,129,127,48,45,111,185
Phatr3_J49743,529,324,410,515,573,584,355,363
Phatr3_J40517,1223,903,751,891,965,923,1458,1481
Phatr3_EG02573,201,132,134,144,157,157,158,168
Phatr3_J16281,2429,2591,1665,1772,1768,1914,682,923
Phatr3_EG02580,82,52,98,95,182,93,546,505
Phatr3_EG02577,0,0,0,0,0,0,3,2
Phatr3_J40521,0,0,0,0,0,0,0,0
Phatr3_EG02578,4179,3054,3712,2858,3286,3544,1687,1907
PTsRNA00012a,0,0,1,0,0,0,0,0
Phatr3_EG02576,27,22,17,4,8,11,201,187
Phatr3_J49750,0,0,2,1,0,0,187,158
Phatr3_J40525,1,0,0,0,0,2,2,3
Phatr3_J49751,441,274,383,424,471,450,853,901
Phatr3_J55096,375,221,493,275,348,332,2521,3345
Phatr3_J55097,468,395,274,268,231,184,1212,1485
Phatr3_J55100,150,115,260,243,240,165,3464,3272
Phatr3_J49755,226,193,175,182,226,191,297,317
Phatr3_J30585,537,657,211,379,338,288,269,263
Phatr3_J49757,158,124,102,70,101,106,721,657
Phatr3_J49758,12,5,32,27,13,23,69,62
Phatr3_J40534,8,8,9,24,32,29,47,53
Phatr3_J40535,1,3,2,2,4,4,4,10
Phatr3_EG00238,17,21,39,39,44,30,104,121
Phatr3_J49759,1117,1166,992,1360,1581,992,7717,8319
Phatr3_J40538,0,1,1,3,3,1,10,4
Phatr3_J40539,13,13,10,33,6,3,18,26
Phatr3_J16162,994,1088,312,455,721,561,181,268
Phatr3_EG02224,818,508,558,417,505,544,1821,2126
Phatr3_J49764,4416,3999,3045,3543,4016,3179,1103,1360
Phatr3_J49765,567,356,309,337,479,322,600,656
Phatr3_J49766,2266,1312,1566,1347,1932,1487,1871,1954
Phatr3_J49767,3613,2502,3075,2453,3223,2553,3756,4082
Phatr3_J16222,1747,1213,831,1462,1889,1362,1230,1477
Phatr3_J49769,1079,761,719,683,811,759,5875,5879
Phatr3_J40550,155,108,88,72,90,103,128,109
Phatr3_J23467,595,597,503,830,894,643,367,469
Phatr3_J49771,5550,3514,2655,3403,3513,3141,878,1161
Phatr3_J49772,797,498,448,521,582,628,257,255
Phatr3_J23472,341,461,205,240,221,271,108,99
Phatr3_EG00254,49,36,38,56,92,53,355,413
Phatr3_J49774,289,318,223,355,443,269,237,290
Phatr3_J49775,255,212,212,256,302,295,255,300
Phatr3_J49776,309,314,241,404,569,333,425,537
Phatr3_J49777,150,49,194,440,309,338,609,778
Phatr3_EG00230,0,0,1,0,0,0,29,54
Phatr3_J55102,355,280,312,531,578,457,1989,2126
Phatr3_EG00253,155,242,101,80,134,28,1269,1519
Phatr3_J49779,1001,813,1051,1397,1685,1319,2295,2398
Phatr3_EG00252,34,28,152,186,325,109,532,576
Phatr3_J52619,37051,52950,4622,5378,8694,3623,5527,6634
Phatr3_J49781,265,134,166,289,307,333,207,251
Phatr3_J49782,2889,2482,151,119,394,87,544,624
Phatr3_J49783,167,193,63,97,131,92,68,72
Phatr3_J1971,224,441,207,252,966,338,680,913
Phatr3_J49785,140,148,59,41,166,33,2030,2449
Phatr3_J49786,1286,883,1085,740,812,1044,758,895
Phatr3_EG00241,102,72,80,69,66,57,198,184
Phatr3_J49787,254,224,98,120,162,155,242,275
Phatr3_EG02223,3451,2855,2120,3831,4113,3418,3810,3773
Phatr3_J23489,544,434,688,462,565,443,537,724
Phatr3_EG00245,0,0,0,0,0,0,0,0
Phatr3_J40570,0,0,0,0,0,0,0,0
Phatr3_EG00239,8,3,12,9,5,5,2,8
Phatr3_EG00234,527,381,470,518,694,481,139,171
Phatr3_J30615,614,622,418,505,556,426,697,853
Phatr3_J30620,861,669,741,622,777,755,774,865
Phatr3_J40573,623,335,434,564,561,483,528,535
Phatr3_J49791,1372,1329,666,1450,1378,917,7088,6571
Phatr3_J23497,7175,7772,6294,3850,4612,3395,53298,57492
Phatr3_J545,2074,1714,1496,833,1046,946,1349,1696
Phatr3_J40577,21,21,17,19,16,9,34,62
Phatr3_J40578,2973,2084,1957,1782,2479,2007,1730,1960
Phatr3_J49794,589,396,349,395,410,350,1425,1448
Phatr3_J49795,650,473,481,573,610,576,429,451
Phatr3_J40581,735,630,503,479,523,446,687,753
Phatr3_EG00248,210,229,259,255,284,274,731,908
Phatr3_EG00260,206,278,265,267,372,220,693,712
Phatr3_J49797,1286,969,704,886,1019,921,1936,1930
Phatr3_J55108,460,300,268,265,411,371,677,727
Phatr3_J16262,5076,3128,3819,3151,3472,3505,2966,3128
Phatr3_J49800,2669,2316,2207,2064,2258,2177,2145,2685
Phatr3_EG00251,23,33,24,47,25,16,11,21
Phatr3_EG00237,150,156,109,104,130,110,426,444
Phatr3_J49801,1030,763,617,904,977,766,1184,1146
Phatr3_J49802,1541,851,856,977,1104,1073,1839,1977
Phatr3_J40588,747,346,106,84,123,104,880,945
Phatr3_J7780,590,468,560,838,838,581,2123,2322
Phatr3_J30636,344,253,351,338,396,358,338,351
Phatr3_J49805,179,87,102,79,116,126,245,229
Phatr3_J30638,655,504,374,399,475,394,513,476
Phatr3_EG00246,451,345,262,309,306,345,343,349
Phatr3_EG00249,2,0,0,0,2,4,4,5
Phatr3_EG00258,0,0,0,0,0,0,1,1
Phatr3_J40592,0,0,0,0,0,0,0,0
Phatr3_J40593,28,21,12,33,26,46,304,293
Phatr3_J40594,3,2,11,3,7,12,23,27
Phatr3_J49807,21,18,18,12,23,20,16,10
Phatr3_J49808,1219,737,806,699,894,836,404,399
Phatr3_J5780,8,6,2,3,11,7,15,5
Phatr3_J4048,78,73,30,23,53,19,57,52
Phatr3_J49810,314,301,206,190,249,284,537,465
Phatr3_J49811,56,42,31,44,44,30,78,75
Phatr3_J49812,444,385,378,476,481,372,239,273
PTsRNA00052a,0,0,0,4,0,2,1,0
EPrPhatr3G00000013166,0,0,0,0,0,0,0,0
Phatr3_J42322,1420,1206,1080,1078,1123,1008,1859,1796
Phatr3_EG00250,246,134,134,66,88,186,186,176
Phatr3_J40603,261,160,100,117,134,183,122,122
Phatr3_J30643,11958,11134,11495,13178,15817,10549,3485,4569
Phatr3_J40605,108,50,68,59,62,61,86,63
Phatr3_J40606,380,232,679,324,397,218,127,100
Phatr3_J49814,202,137,206,159,236,152,86,103
Phatr3_J40608,1,0,0,0,0,0,1,11
Phatr3_EG00256,0,0,0,2,0,0,8,5
Phatr3_EG00236,0,0,0,0,0,0,0,0
Phatr3_J49815,2814,2683,2919,3627,4496,3468,3294,4860
Phatr3_EG00231,0,0,0,0,0,0,0,0
Phatr3_J40610,0,0,1,0,1,3,2,5
Phatr3_J40611,0,0,0,0,1,0,2,1
Phatr3_EG00243,0,0,0,0,0,0,2,0
Phatr3_J40612,1,0,0,0,3,0,2,7
Phatr3_J49816,855,639,604,554,738,641,566,665
Phatr3_J49817,450,430,283,368,409,344,635,680
Phatr3_J49818,1133,738,594,594,522,581,1121,1331
Phatr3_J51230,28587,29998,24420,30398,41083,24075,12492,17625
Phatr3_J30648,78624,68991,77855,100970,134378,83249,26482,36757
Phatr3_J49822,1228,1180,1179,1320,1340,1474,1003,1147
Phatr3_J51232,688,647,375,426,481,473,751,819
Phatr3_J40621,2175,2526,1311,2024,1946,2108,1055,1071
Phatr3_J30660,33940,29573,34629,32016,36019,38117,12791,14746
Phatr3_EG01917,22,27,28,13,19,15,14,17
Phatr3_EG02493,0,0,0,0,0,0,5,5
Phatr3_J40625,0,0,0,0,0,0,0,0
Phatr3_J40626,795,744,749,845,882,967,358,397
Phatr3_EG00240,0,0,0,0,0,0,1,0
Phatr3_J49826,0,0,0,0,0,0,9,0
Phatr3_J49827,110,88,85,106,77,89,83,95
Phatr3_J7293,122,116,66,74,113,113,72,67
Phatr3_EG00233,2,3,1,0,0,0,3,0
Phatr3_EG00244,8,7,11,3,6,10,43,43
Phatr3_J40630,0,0,0,0,0,0,0,0
Phatr3_J49829,401,342,406,502,502,521,264,327
Phatr3_J16195,32,22,19,12,25,21,21,12
Phatr3_EG00205,0,0,0,0,0,0,1,1
Phatr3_EG00207,1,0,0,1,0,0,2,10
Phatr3_J49830,76,65,60,78,105,100,114,142
Phatr3_J40634,0,0,0,2,1,3,25,28
Phatr3_J6066,577,561,201,241,340,219,270,389
Phatr3_J49832,1125,1001,629,803,1122,791,1155,1434
Phatr3_J49833,1516,1391,1000,1211,1351,1303,1631,1635
Phatr3_J49834,406,390,431,524,570,349,12996,15624
Phatr3_J49835,2009,2156,1919,2636,3015,2212,8071,9697
Phatr3_J49836,1568,1359,700,751,933,809,1070,1073
Phatr3_J49837,480,341,320,440,386,425,388,475
Phatr3_J49838,1948,1177,1221,1285,1621,1401,508,669
Phatr3_J49839,1453,898,421,685,664,689,596,593
Phatr3_J40644,264,173,158,112,193,149,169,149
Phatr3_J40645,7,15,3,10,13,2,21,8
Phatr3_J30667,263,224,218,165,169,133,112,128
Phatr3_J49840,1292,1146,942,963,1279,971,1116,1270
EPrPhatr3G00000013160,0,0,3,1,1,0,5,4
Phatr3_J40647,310,304,175,271,348,271,235,201
Phatr3_J49842,556,417,308,336,468,392,392,450
Phatr3_J49843,1018,695,628,634,814,829,581,645
Phatr3_J40650,421,381,183,246,229,158,548,580
Phatr3_J40651,2,0,0,1,2,0,22,41
Phatr3_J49844,23,14,9,10,19,15,104,103
Phatr3_EG00200,27,38,26,30,34,16,92,139
Phatr3_J30670,3859,5011,5523,6299,7445,4227,1509,2310
Phatr3_J23547,5436,4962,3260,4843,5541,4681,2041,2483
Phatr3_J40656,157,153,284,293,382,191,1392,1322
Phatr3_J16334,1526,565,1913,2942,1973,2068,6072,6821
Phatr3_J40658,600,600,470,558,629,456,320,464
Phatr3_J40659,257,227,139,234,222,202,125,154
Phatr3_J49849,1145,877,822,730,1082,1047,687,827
Phatr3_J49850,5666,5818,4019,4173,5002,5009,1576,1938
Phatr3_J40662,90,85,26,46,61,45,151,185
Phatr3_J49851,524,303,409,361,473,420,1023,1016
Phatr3_EG00224,24,35,28,30,36,20,14,10
Phatr3_J55111,2328,2287,2360,3298,3520,2927,8756,11282
Phatr3_J49854,16,21,10,68,42,28,61,81
Phatr3_J49855,48,28,47,30,34,17,393,483
Phatr3_J49856,618,890,413,479,795,484,372,543
Phatr3_J49857,406,435,390,506,548,391,334,433
Phatr3_J49858,8,12,11,12,13,12,42,60
Phatr3_EG02222,2415,3243,1711,3246,3989,1934,1277,1615
Phatr3_EG00216,0,0,0,0,0,0,0,0
Phatr3_EG00211,1,0,0,0,0,0,1,1
Phatr3_J49860,1215,861,1166,1167,1460,1223,4748,4672
Phatr3_J23557,1356,1245,1236,1535,1533,1454,1957,1949
Phatr3_J49862,127,111,80,97,95,93,47,28
Phatr3_J40676,68,63,66,62,87,62,112,146
Phatr3_EG02220,3531,1907,2866,1808,2176,2184,2304,2622
Phatr3_J49866,1145,1039,1389,1726,2097,1535,828,957
Phatr3_J49867,1844,1772,1589,1658,1701,1475,5281,5580
Phatr3_EG00220,30,192,48,259,154,38,51,147
Phatr3_EG00221,0,0,0,0,0,0,0,0
Phatr3_J30690,5870,5226,4206,6151,7281,4806,1720,2269
Phatr3_J49869,340,175,337,297,302,263,280,262
Phatr3_EG00222,0,0,0,0,0,0,0,0
Phatr3_J55112,2596,1920,3435,3185,3363,3225,1161,1354
Phatr3_J49871,3840,2166,4267,4035,3903,3452,10905,12493
Phatr3_EG00226,19,26,20,54,43,57,58,67
Phatr3_J16376,368,304,483,520,436,370,362,572
Phatr3_J49872,484,300,296,219,309,267,338,525
Phatr3_EG00209,0,0,0,0,0,0,0,0
Phatr3_J55114,804,410,392,474,535,478,468,472
Phatr3_EG00219,12,1,22,8,4,7,61,47
Phatr3_J40689,518,347,375,392,420,420,1084,1143
Phatr3_EG00225,251,424,381,519,550,132,201,596
Phatr3_EG00204,8,3,0,0,9,6,11,7
Phatr3_J40690,582,474,309,361,453,421,363,354
Phatr3_J40691,1916,1436,416,402,487,404,895,907
Phatr3_J40692,6,17,31,30,57,31,300,372
Phatr3_J42329,1097,846,1112,1389,1297,1447,3212,3517
Phatr3_J40694,1,2,0,4,1,9,244,259
Phatr3_J40695,50,57,57,85,92,107,1317,1278
Phatr3_J49876,481,379,622,867,890,558,703,875
Phatr3_J6756,641,524,597,543,554,564,305,387
Phatr3_J49877,753,558,881,905,742,855,1747,1811
Phatr3_J49878,61,52,48,38,39,40,958,1026
Phatr3_J49879,745,748,795,1091,1012,780,4098,5168
Phatr3_J49880,32,44,96,61,93,49,26946,27488
Phatr3_J49881,710,833,434,574,751,858,628,740
Phatr3_J16357,4632,2885,2487,2300,2368,2551,2630,2770
Phatr3_J49883,540,525,289,422,483,351,502,484
Phatr3_J16379,517,269,509,621,792,637,345,439
Phatr3_J16283,1536,1317,1220,1295,1528,1190,1123,1196
Phatr3_J23582,4807,5009,1926,2897,3036,2973,1803,2032
Phatr3_J49887,167,99,50,43,29,36,163,262
Phatr3_J49888,835,590,635,703,693,687,725,835
Phatr3_J49889,488,366,351,401,427,405,470,514
Phatr3_J49890,650,467,448,465,468,463,227,325
Phatr3_J49891,444,360,246,369,380,336,236,311
Phatr3_J49892,309,325,372,377,328,296,813,905
Phatr3_J16341,1321,1007,669,1034,1032,952,1735,2228
Phatr3_J49894,412,481,209,208,280,213,1781,1896
Phatr3_EG01911,45,33,43,63,54,42,50,68
Phatr3_EG01912,33,20,33,10,18,16,23,38
Phatr3_EG00218,232,162,93,55,90,111,103,89
Phatr3_J16343,172,104,182,101,116,156,100,105
Phatr3_J49896,932,691,619,630,726,644,327,377
Phatr3_EG00227,378,368,350,369,316,353,351,447
Phatr3_J49897,2770,2565,2693,3109,3319,2801,1743,2042
Phatr3_J7784,570,363,635,568,640,626,742,850
Phatr3_J49898,639,494,427,556,537,512,498,561
Phatr3_J40722,183,223,133,232,265,216,39,79
Phatr3_EG00206,63,66,41,33,51,31,9,17
Phatr3_EG00202,2,2,4,15,7,3,6,8
Phatr3_J49899,194,135,98,83,101,102,808,696
Phatr3_J5512,1810,1515,1202,1257,1509,1265,1638,1950
Phatr3_J40725,45,122,15,16,40,12,702,794
Phatr3_J49902,2075,1286,1380,1187,1405,1555,942,1055
Phatr3_J49903,2436,1949,1369,1839,1901,1764,3178,3385
Phatr3_J8324,3323,3744,3820,5848,6047,4153,1113,1424
Phatr3_J23598,2602,2349,1278,1185,1221,1370,1228,1184
Phatr3_J49905,455,302,388,424,461,396,450,486
Phatr3_J40731,1137,755,562,718,527,603,1321,1423
Phatr3_J49907,493,381,203,424,456,330,725,847
Phatr3_EG02221,19404,15724,15883,22602,20223,19615,9069,9877
Phatr3_J16391,6629,7497,2397,3297,3777,2966,3769,4207
Phatr3_J49911,1567,1094,961,1017,1366,877,449,519
Phatr3_J16302,5174,4740,5353,6315,6835,5673,1332,1554
Phatr3_J49913,373,266,231,240,286,362,1230,1243
Phatr3_J6402,861,593,552,759,834,689,4202,4128
Phatr3_EG02582,93,206,199,305,504,176,1888,1975
Phatr3_J16401,42,60,67,62,114,55,316,361
Phatr3_EG02581,165,93,134,121,133,151,419,404
Phatr3_J40744,18,61,18,17,29,23,134,154
Phatr3_J49918,23,30,14,56,52,28,45,52
Phatr3_J6645,213,205,119,203,174,150,175,171
EPrPhatr3G00000013084,0,0,0,0,0,0,0,0
PTsRNA00053a,0,0,0,0,0,0,0,0
Phatr3_J49919,2122,1768,1290,1097,1307,1611,902,1037
Phatr3_J1241,599,320,729,465,581,327,77,100
Phatr3_J40749,61,34,54,47,49,45,307,331
Phatr3_J49921,1735,1060,1587,1598,1639,1688,1172,1361
Phatr3_J49922,562,353,431,417,404,436,462,563
Phatr3_EG00212,6,1,77,112,151,159,49,60
Phatr3_J16363,551,422,398,359,509,398,650,729
Phatr3_J40753,79,110,43,61,59,43,114,183
Phatr3_J49924,1671,1207,26,27,76,29,155,202
Phatr3_EG00215,423,395,266,459,527,396,498,561
Phatr3_J49926,403,274,298,245,377,368,706,782
Phatr3_J49927,54,37,32,43,66,44,189,246
Phatr3_J16295,304,322,320,368,347,279,528,572
Phatr3_J7292,754,676,642,654,844,679,1010,1144
Phatr3_J40760,11,22,11,31,19,13,31,42
Phatr3_J40761,460,411,538,442,603,513,426,438
Phatr3_EG02584,1559,1175,1285,1303,1439,1181,906,1016
Phatr3_EG01914,389,284,280,403,486,270,160,154
Phatr3_EG01910,1421,1003,1415,941,1466,879,653,912
Phatr3_EG02583,1943,2245,1038,1902,1786,1357,957,1173
Phatr3_J49932,2453,1547,1632,1764,1935,1651,1429,1571
Phatr3_J49933,4344,3662,3292,3205,4297,2740,998,1384
Phatr3_J49934,567,402,367,315,449,373,1038,1054
Phatr3_J49935,501,361,297,373,414,385,573,657
Phatr3_J49936,947,641,1436,1816,2178,1991,866,934
Phatr3_J7959,16,16,0,3,9,3,14,21
Phatr3_J49937,326,353,242,296,296,291,367,371
Phatr3_J49938,1940,1893,2060,2456,2013,1764,1740,1685
Phatr3_J49939,295,260,257,240,316,239,1722,1949
Phatr3_J40774,198,162,168,150,192,200,1450,1551
Phatr3_EG01907,6827,4753,4141,11695,11091,10815,1748,1677
Phatr3_EG00217,176,166,253,357,416,152,14,30
Phatr3_EG01908,16467,21897,4543,9879,9699,5811,18331,21125
Phatr3_J49942,878,584,625,551,657,616,574,542
Phatr3_EG00214,693,606,602,624,753,537,255,294
Phatr3_EG00228,178,107,115,88,129,135,88,103
Phatr3_J49943,1538,1168,1178,1395,1579,1416,1215,1466
Phatr3_J40779,411,307,254,341,441,382,1509,1480
Phatr3_EG00229,317,244,184,267,284,245,172,167
Phatr3_EG00223,120,158,12,10,8,3,18,13
Phatr3_J49944,1413,882,746,658,668,676,625,818
Phatr3_J49945,425,357,369,527,525,487,2993,3141
